,f1-score,precision,recall,support
banded,0.09523809523809525,0.09090909090909091,0.1,40.0
blotchy,0.0,0.0,0.0,40.0
braided,0.07692307692307693,0.07894736842105263,0.075,40.0
bubbly,0.1794871794871795,0.18421052631578946,0.175,40.0
bumpy,0.03703703703703704,0.07142857142857142,0.025,40.0
chequered,0.34,0.2833333333333333,0.425,40.0
cobwebbed,0.14457831325301204,0.13953488372093023,0.15,40.0
cracked,0.0,0.0,0.0,40.0
crosshatched,0.0,0.0,0.0,40.0
crystalline,0.060606060606060615,0.07692307692307693,0.05,40.0
dotted,0.0,0.0,0.0,40.0
fibrous,0.043478260869565216,0.038461538461538464,0.05,40.0
flecked,0.24489795918367346,0.20689655172413793,0.3,40.0
freckled,0.23300970873786406,0.19047619047619047,0.3,40.0
frilly,0.17283950617283952,0.17073170731707318,0.175,40.0
gauzy,0.2644628099173554,0.19753086419753085,0.4,40.0
grid,0.13698630136986303,0.15151515151515152,0.125,40.0
grooved,0.0,0.0,0.0,40.0
honeycombed,0.0,0.0,0.0,40.0
interlaced,0.11111111111111112,0.125,0.1,40.0
knitted,0.0923076923076923,0.12,0.075,40.0
lacelike,0.11688311688311688,0.07894736842105263,0.225,40.0
lined,0.1894736842105263,0.16363636363636364,0.225,40.0
marbled,0.0,0.0,0.0,40.0
matted,0.017699115044247787,0.0136986301369863,0.025,40.0
meshed,0.03174603174603175,0.043478260869565216,0.025,40.0
paisley,0.12345679012345678,0.12195121951219512,0.125,40.0
perforated,0.0,0.0,0.0,40.0
pitted,0.03571428571428572,0.0625,0.025,40.0
pleated,0.0,0.0,0.0,40.0
polka−dotted,0.1081081081081081,0.11764705882352941,0.1,40.0
porous,0.03508771929824561,0.058823529411764705,0.025,40.0
potholed,0.1679389312977099,0.12087912087912088,0.275,40.0
scaly,0.0,0.0,0.0,40.0
smeared,0.08695652173913045,0.3333333333333333,0.05,40.0
spiralled,0.0,0.0,0.0,40.0
sprinkled,0.03448275862068966,0.05555555555555555,0.025,40.0
stained,0.07017543859649122,0.11764705882352941,0.05,40.0
stratified,0.1098901098901099,0.09803921568627451,0.125,40.0
striped,0.24242424242424243,0.17391304347826086,0.4,40.0
studded,0.29032258064516125,0.21428571428571427,0.45,40.0
swirly,0.08163265306122448,0.06896551724137931,0.1,40.0
veined,0.1836734693877551,0.15517241379310345,0.225,40.0
waffled,0.27450980392156865,0.18584070796460178,0.525,40.0
woven,0.0,0.0,0.0,40.0
wrinkled,0.04347826086956522,0.16666666666666666,0.025,40.0
zigzagged,0.05607476635514018,0.04477611940298507,0.075,40.0
micro avg,0.11968085106382981,0.1196808510638298,0.1196808510638298,1880.0
macro avg,0.0964402446840688,0.0962054415460734,0.11968085106382981,1880.0
weighted avg,0.09644024468406878,0.0962054415460734,0.1196808510638298,1880.0
