,f1-score,precision,recall,support
banded,0.12765957446808512,0.1111111111111111,0.15,40.0
blotchy,0.04938271604938272,0.04878048780487805,0.05,40.0
braided,0.0,0.0,0.0,40.0
bubbly,0.21052631578947367,0.35294117647058826,0.15,40.0
bumpy,0.03225806451612903,0.045454545454545456,0.025,40.0
chequered,0.31818181818181823,0.2916666666666667,0.35,40.0
cobwebbed,0.04000000000000001,0.1,0.025,40.0
cracked,0.026666666666666665,0.02857142857142857,0.025,40.0
crosshatched,0.0,0.0,0.0,40.0
crystalline,0.05333333333333333,0.05714285714285714,0.05,40.0
dotted,0.07228915662650602,0.06976744186046512,0.075,40.0
fibrous,0.07894736842105263,0.08333333333333333,0.075,40.0
flecked,0.27027027027027023,0.29411764705882354,0.25,40.0
freckled,0.18461538461538463,0.13333333333333333,0.3,40.0
frilly,0.075,0.075,0.075,40.0
gauzy,0.24590163934426235,0.18292682926829268,0.375,40.0
grid,0.06666666666666667,0.1,0.05,40.0
grooved,0.04000000000000001,0.1,0.025,40.0
honeycombed,0.0,0.0,0.0,40.0
interlaced,0.03508771929824561,0.058823529411764705,0.025,40.0
knitted,0.14814814814814814,0.14634146341463414,0.15,40.0
lacelike,0.11510791366906475,0.08080808080808081,0.2,40.0
lined,0.11864406779661017,0.08974358974358974,0.175,40.0
marbled,0.14893617021276598,0.12962962962962962,0.175,40.0
matted,0.16541353383458648,0.11827956989247312,0.275,40.0
meshed,0.0,0.0,0.0,40.0
paisley,0.09836065573770492,0.07317073170731707,0.15,40.0
perforated,0.08888888888888889,0.08,0.1,40.0
pitted,0.1941747572815534,0.15873015873015872,0.25,40.0
pleated,0.0,0.0,0.0,40.0
polka−dotted,0.030769230769230767,0.04,0.025,40.0
porous,0.0,0.0,0.0,40.0
potholed,0.17094017094017092,0.12987012987012986,0.25,40.0
scaly,0.07142857142857144,0.125,0.05,40.0
smeared,0.0,0.0,0.0,40.0
spiralled,0.0,0.0,0.0,40.0
sprinkled,0.0,0.0,0.0,40.0
stained,0.08333333333333331,0.09375,0.075,40.0
stratified,0.08108108108108107,0.08823529411764706,0.075,40.0
striped,0.2831858407079646,0.2191780821917808,0.4,40.0
studded,0.2627737226277373,0.18556701030927836,0.45,40.0
swirly,0.061538461538461535,0.08,0.05,40.0
veined,0.21782178217821785,0.18032786885245902,0.275,40.0
waffled,0.3247863247863248,0.24675324675324675,0.475,40.0
woven,0.0625,0.08333333333333333,0.05,40.0
wrinkled,0.0,0.0,0.0,40.0
zigzagged,0.1081081081081081,0.11764705882352941,0.1,40.0
micro avg,0.12393617021276596,0.12393617021276596,0.12393617021276596,1880.0
macro avg,0.10133462675140002,0.09785820501415694,0.12393617021276596,1880.0
weighted avg,0.10133462675140002,0.09785820501415693,0.12393617021276596,1880.0
