,f1-score,precision,recall,support
banded,0.13675213675213677,0.1038961038961039,0.2,40.0
blotchy,0.07894736842105263,0.08333333333333333,0.075,40.0
braided,0.03508771929824561,0.058823529411764705,0.025,40.0
bubbly,0.05555555555555556,0.0625,0.05,40.0
bumpy,0.03846153846153846,0.08333333333333333,0.025,40.0
chequered,0.2298850574712644,0.2127659574468085,0.25,40.0
cobwebbed,0.16822429906542055,0.13432835820895522,0.225,40.0
cracked,0.0761904761904762,0.06153846153846154,0.1,40.0
crosshatched,0.06896551724137932,0.1111111111111111,0.05,40.0
crystalline,0.09090909090909093,0.11538461538461539,0.075,40.0
dotted,0.09090909090909093,0.11538461538461539,0.075,40.0
fibrous,0.03773584905660378,0.030303030303030304,0.05,40.0
flecked,0.22429906542056072,0.1791044776119403,0.3,40.0
freckled,0.25225225225225223,0.19718309859154928,0.35,40.0
frilly,0.275,0.275,0.275,40.0
gauzy,0.23931623931623933,0.18181818181818182,0.35,40.0
grid,0.0,0.0,0.0,40.0
grooved,0.0,0.0,0.0,40.0
honeycombed,0.0,0.0,0.0,40.0
interlaced,0.13333333333333333,0.1076923076923077,0.175,40.0
knitted,0.10344827586206896,0.16666666666666666,0.075,40.0
lacelike,0.14432989690721648,0.12280701754385964,0.175,40.0
lined,0.14285714285714285,0.1206896551724138,0.175,40.0
marbled,0.0,0.0,0.0,40.0
matted,0.09523809523809525,0.09090909090909091,0.1,40.0
meshed,0.061538461538461535,0.08,0.05,40.0
paisley,0.07142857142857141,0.06818181818181818,0.075,40.0
perforated,0.1081081081081081,0.11764705882352941,0.1,40.0
pitted,0.0634920634920635,0.08695652173913043,0.05,40.0
pleated,0.0,0.0,0.0,40.0
polka−dotted,0.027027027027027025,0.029411764705882353,0.025,40.0
porous,0.0784313725490196,0.06451612903225806,0.1,40.0
potholed,0.2835820895522388,0.20212765957446807,0.475,40.0
scaly,0.0,0.0,0.0,40.0
smeared,0.0,0.0,0.0,40.0
spiralled,0.0,0.0,0.0,40.0
sprinkled,0.06779661016949153,0.10526315789473684,0.05,40.0
stained,0.06,0.05,0.075,40.0
stratified,0.05555555555555556,0.0625,0.05,40.0
striped,0.24193548387096772,0.17857142857142858,0.375,40.0
studded,0.3007518796992481,0.21505376344086022,0.5,40.0
swirly,0.0759493670886076,0.07692307692307693,0.075,40.0
veined,0.2153846153846154,0.28,0.175,40.0
waffled,0.3787878787878788,0.2717391304347826,0.625,40.0
woven,0.03333333333333333,0.05,0.025,40.0
wrinkled,0.0,0.0,0.0,40.0
zigzagged,0.0,0.0,0.0,40.0
micro avg,0.1276595744680851,0.1276595744680851,0.1276595744680851,1880.0
macro avg,0.10299575357667984,0.09688222244000243,0.1276595744680851,1880.0
weighted avg,0.10299575357667984,0.09688222244000244,0.1276595744680851,1880.0
