,f1-score,precision,recall,support
banded,0.2238805970149254,0.1595744680851064,0.375,40.0
blotchy,0.0,0.0,0.0,40.0
braided,0.0,0.0,0.0,40.0
bubbly,0.1518987341772152,0.15384615384615385,0.15,40.0
bumpy,0.0,0.0,0.0,40.0
chequered,0.1951219512195122,0.19047619047619047,0.2,40.0
cobwebbed,0.052631578947368425,0.05555555555555555,0.05,40.0
cracked,0.07692307692307693,0.07894736842105263,0.075,40.0
crosshatched,0.0,0.0,0.0,40.0
crystalline,0.02985074626865672,0.037037037037037035,0.025,40.0
dotted,0.1,0.15,0.075,40.0
fibrous,0.09677419354838708,0.13636363636363635,0.075,40.0
flecked,0.24137931034482757,0.18421052631578946,0.35,40.0
freckled,0.25000000000000006,0.203125,0.325,40.0
frilly,0.17094017094017092,0.12987012987012986,0.25,40.0
gauzy,0.19047619047619047,0.2608695652173913,0.15,40.0
grid,0.03225806451612903,0.045454545454545456,0.025,40.0
grooved,0.0,0.0,0.0,40.0
honeycombed,0.0,0.0,0.0,40.0
interlaced,0.125,0.10714285714285714,0.15,40.0
knitted,0.08955223880597014,0.1111111111111111,0.075,40.0
lacelike,0.09174311926605505,0.07246376811594203,0.125,40.0
lined,0.1,0.07,0.175,40.0
marbled,0.026315789473684213,0.027777777777777776,0.025,40.0
matted,0.12903225806451613,0.11320754716981132,0.15,40.0
meshed,0.06896551724137932,0.1111111111111111,0.05,40.0
paisley,0.07792207792207792,0.08108108108108109,0.075,40.0
perforated,0.0,0.0,0.0,40.0
pitted,0.11594202898550725,0.13793103448275862,0.1,40.0
pleated,0.0,0.0,0.0,40.0
polka−dotted,0.03636363636363636,0.06666666666666667,0.025,40.0
porous,0.0625,0.08333333333333333,0.05,40.0
potholed,0.3833333333333333,0.2875,0.575,40.0
scaly,0.0,0.0,0.0,40.0
smeared,0.052631578947368425,0.05555555555555555,0.05,40.0
spiralled,0.03508771929824561,0.058823529411764705,0.025,40.0
sprinkled,0.0,0.0,0.0,40.0
stained,0.05607476635514018,0.04477611940298507,0.075,40.0
stratified,0.14876033057851237,0.1111111111111111,0.225,40.0
striped,0.24193548387096772,0.17857142857142858,0.375,40.0
studded,0.3006535947712418,0.20353982300884957,0.575,40.0
swirly,0.18749999999999997,0.25,0.15,40.0
veined,0.23853211009174313,0.18840579710144928,0.325,40.0
waffled,0.31292517006802717,0.21495327102803738,0.575,40.0
woven,0.03125,0.041666666666666664,0.025,40.0
wrinkled,0.0,0.0,0.0,40.0
zigzagged,0.10666666666666666,0.11428571428571428,0.1,40.0
micro avg,0.13191489361702127,0.13191489361702127,0.13191489361702127,1880.0
macro avg,0.10278344754213897,0.09609245703784258,0.1319148936170213,1880.0
weighted avg,0.10278344754213901,0.09609245703784257,0.13191489361702127,1880.0
