,f1-score,precision,recall,support
banded,0.2711864406779661,0.42105263157894735,0.2,40.0
blotchy,0.026666666666666665,0.02857142857142857,0.025,40.0
braided,0.03174603174603175,0.043478260869565216,0.025,40.0
bubbly,0.05714285714285715,0.06666666666666667,0.05,40.0
bumpy,0.08333333333333331,0.09375,0.075,40.0
chequered,0.3209876543209877,0.3170731707317073,0.325,40.0
cobwebbed,0.07142857142857141,0.06818181818181818,0.075,40.0
cracked,0.04761904761904762,0.045454545454545456,0.05,40.0
crosshatched,0.0,0.0,0.0,40.0
crystalline,0.24096385542168675,0.23255813953488372,0.25,40.0
dotted,0.21428571428571425,0.375,0.15,40.0
fibrous,0.029411764705882353,0.03571428571428571,0.025,40.0
flecked,0.28846153846153844,0.234375,0.375,40.0
freckled,0.2772277227722772,0.22950819672131148,0.35,40.0
frilly,0.0634920634920635,0.08695652173913043,0.05,40.0
gauzy,0.21538461538461537,0.15555555555555556,0.35,40.0
grid,0.0634920634920635,0.08695652173913043,0.05,40.0
grooved,0.0625,0.08333333333333333,0.05,40.0
honeycombed,0.04938271604938272,0.04878048780487805,0.05,40.0
interlaced,0.061855670103092765,0.05263157894736842,0.075,40.0
knitted,0.04494382022471909,0.04081632653061224,0.05,40.0
lacelike,0.1983471074380165,0.14814814814814814,0.3,40.0
lined,0.17391304347826086,0.11570247933884298,0.35,40.0
marbled,0.09090909090909093,0.11538461538461539,0.075,40.0
matted,0.11267605633802817,0.12903225806451613,0.1,40.0
meshed,0.06451612903225806,0.05660377358490566,0.075,40.0
paisley,0.03846153846153846,0.08333333333333333,0.025,40.0
perforated,0.03125,0.041666666666666664,0.025,40.0
pitted,0.0,0.0,0.0,40.0
pleated,0.0655737704918033,0.09523809523809523,0.05,40.0
polka−dotted,0.15873015873015875,0.21739130434782608,0.125,40.0
porous,0.03174603174603175,0.043478260869565216,0.025,40.0
potholed,0.22429906542056072,0.1791044776119403,0.3,40.0
scaly,0.03174603174603175,0.043478260869565216,0.025,40.0
smeared,0.0655737704918033,0.09523809523809523,0.05,40.0
spiralled,0.0,0.0,0.0,40.0
sprinkled,0.0,0.0,0.0,40.0
stained,0.05405405405405405,0.058823529411764705,0.05,40.0
stratified,0.1951219512195122,0.19047619047619047,0.2,40.0
striped,0.3368421052631579,0.2909090909090909,0.4,40.0
studded,0.39682539682539686,0.29069767441860467,0.625,40.0
swirly,0.0,0.0,0.0,40.0
veined,0.21153846153846156,0.171875,0.275,40.0
waffled,0.24817518248175183,0.17525773195876287,0.425,40.0
woven,0.058823529411764705,0.07142857142857142,0.05,40.0
wrinkled,0.0,0.0,0.0,40.0
zigzagged,0.20202020202020202,0.1694915254237288,0.25,40.0
micro avg,0.1372340425531915,0.1372340425531915,0.1372340425531915,1880.0
macro avg,0.11729052817928473,0.11764199047655315,0.1372340425531915,1880.0
weighted avg,0.1172905281792847,0.11764199047655315,0.1372340425531915,1880.0
